anime_id	name	genre	type	episodes	rating	members	episodes_num	members_num	rating_num	genre_list	genre_count
24577	Imokawa Mukuzo: Chuugaeri no Maki	Comedy	Movie	1	6.17	79	1.0	79	6.17	['Comedy']	1
29926	Inaka Nezumi to Machi Nezumi	Kids	Movie	1	4.28	89	1.0	89	4.28	['Kids']	1
8786	Inakappe Taishou	Comedy, Sports	TV	104	6.8	184	104.0	184	6.8	['Comedy', 'Sports']	2
26299	Inamuranohi	Drama, Historical, Kids	OVA	1	8.0	47	1.0	47	8.0	['Drama', 'Historical', 'Kids']	3
34502	Inazma Delivery	Action, Comedy, Sci-Fi	TV	10		32	10.0	32		['Action', 'Comedy', 'Sci-Fi']	3
28235	Indie Anibox: Selma Danbaekjil Coffee	Comedy, Drama, Romance, Samurai, Sci-Fi	Movie	1	7.22	109	1.0	109	7.22	['Comedy', 'Drama', 'Romance', 'Samurai', 'Sci-Fi']	5
32227	Inemuri Buu-chan	Kids	Movie	1	4.11	53	1.0	53	4.11	['Kids']	1
16259	Inferious Wakusei Senshi Gaiden Condition Green	Action, Sci-Fi	OVA	6	6.08	116	6.0	116	6.08	['Action', 'Sci-Fi']	2
26241	Inochi Kagayaku Akari	Drama, Kids	OVA	1	5.71	48	1.0	48	5.71	['Drama', 'Kids']	2
26297	Inori no Te	Drama, Historical, Kids	OVA	1	7.0	46	1.0	46	7.0	['Drama', 'Historical', 'Kids']	3
14211	Instant History	Historical	TV	312	6.68	155	312.0	155	6.68	['Historical']	1
24051	Interior	Adventure, Comedy	ONA	1	5.06	94	1.0	94	5.06	['Adventure', 'Comedy']	2
29709	Introspection	Dementia	Movie	1	5.29	58	1.0	58	5.29	['Dementia']	1
24501	Inui-san!	Comedy, Shoujo	OVA	Unknown	5.2	106		106	5.2	['Comedy', 'Shoujo']	2
10847	Inumarudashi	Comedy	TV	4	5.47	332	4.0	332	5.47	['Comedy']	1
25109	Inuyama Kamiko no Kireigoto ja Owaranai!	Slice of Life	ONA	2	4.8	107	2.0	107	4.8	['Slice of Life']	1
6384	Ippon Bouchou Mantarou	Action, Seinen	OVA	2	6.2	114	2.0	114	6.2	['Action', 'Seinen']	2
33387	Ippou Nippon Mukashibanashi	Comedy, Fantasy	ONA	12	4.22	63	12.0	63	4.22	['Comedy', 'Fantasy']	2
11421	Iruka to Shounen	Adventure, Kids	TV	13	5.04	118	13.0	118	5.04	['Adventure', 'Kids']	2
25305	Isewan Taifuu Monogatari	Drama, Historical	Movie	1	7.4	99	1.0	99	7.4	['Drama', 'Historical']	2
19583	Ishii Hisaichi no Dai Seikai	Comedy, Parody	OVA	1	5.13	56	1.0	56	5.13	['Comedy', 'Parody']	2
28021	Ishii Hisaichi no Nanda Kanda Gekijou	Comedy, Martial Arts, Sci-Fi, Space	OVA	2	8.0	62	2.0	62	8.0	['Comedy', 'Martial Arts', 'Sci-Fi', 'Space']	4
25473	Ishinomori Shoutarou no Rekishi Adventure	Historical, Samurai	OVA	5	5.86	60	5.0	60	5.86	['Historical', 'Samurai']	2
32845	Ishitsubutsu Toriatsukaijo	Drama, Music	Music	1	5.11	72	1.0	72	5.11	['Drama', 'Music']	2
28427	Isobe Isobee Monogatari: Ukiyo wa Tsurai yo	Comedy, Historical	ONA	Unknown	5.58	115		115	5.58	['Comedy', 'Historical']	2
31903	Isobe Isobee Monogatari: Ukiyo wa Tsurai yo (2015)	Comedy, Historical, Shounen	ONA	Unknown	6.0	197		197	6.0	['Comedy', 'Historical', 'Shounen']	3
10760	Issunboushi	Drama	Movie	1	6.0	120	1.0	120	6.0	['Drama']	1
23183	Itazura Post	Comedy	Movie	1	7.0	77	1.0	77	7.0	['Comedy']	1
20025	Itazura Tenshi Chippo-chan	Comedy, Kids	TV	240	7.33	82	240.0	82	7.33	['Comedy', 'Kids']	2
9496	Itoshi no Betty Mamonogatari	Fantasy, Romance, Seinen	Movie	1	5.39	134	1.0	134	5.39	['Fantasy', 'Romance', 'Seinen']	3
32107	Itoshi no Muco OVA	Comedy, Slice of Life	OVA	1	5.84	154	1.0	154	5.84	['Comedy', 'Slice of Life']	2
23353	Itsuka no Main: Kaminari Shounen - Tenta Sanjou!	Action, Drama, Seinen	OVA	1	6.73	100	1.0	100	6.73	['Action', 'Drama', 'Seinen']	3
34121	Itsumo Kokoro ni Ho	Music, Slice of Life	ONA	1	4.86	63	1.0	63	4.86	['Music', 'Slice of Life']	2
28071	Itsumo Kokoro ni Taiyou wo!	Comedy, Ecchi	TV	16	5.75	96	16.0	96	5.75	['Comedy', 'Ecchi']	2
26119	Iwata Kunchi no Obaachan	Drama, Historical, Kids	OVA	1	6.33	52	1.0	52	6.33	['Drama', 'Historical', 'Kids']	3
27561	J League wo 100-bai Tanoshiku Miru Houhou!!	Comedy, Parody, Sports	Movie	1	4.17	60	1.0	60	4.17	['Comedy', 'Parody', 'Sports']	3
30954	Jakusansei Million Arthur	Comedy, Fantasy	ONA	Unknown	6.61	372		372	6.61	['Comedy', 'Fantasy']	2
33779	Jakusansei Million Arthur Specials	Comedy, Fantasy	Special	3	5.89	130	3.0	130	5.89	['Comedy', 'Fantasy']	2
29367	Jam the Housnail	Adventure, Kids	TV	15	7.0	49	15.0	49	7.0	['Adventure', 'Kids']	2
18323	Jangdokdae	Drama, Historical	Movie	1	4.36	60	1.0	60	4.36	['Drama', 'Historical']	2
10247	Jankenman: Kaijuu Dai Kessen	Comedy, Kids	OVA	1	6.31	80	1.0	80	6.31	['Comedy', 'Kids']	2
32252	Japonese	Comedy	Movie	1	6.67	35	1.0	35	6.67	['Comedy']	1
3947	Jarinko Chie (TV)	Comedy, Drama, Slice of Life	TV	64	7.11	323	64.0	323	7.11	['Comedy', 'Drama', 'Slice of Life']	3
24041	Jarujio Animal	Adventure, Comedy, Parody	TV	10	8.33	57	10.0	57	8.33	['Adventure', 'Comedy', 'Parody']	3
29928	Jataka Monogatari: Kiniro no Shika	Kids	Movie	1	4.52	79	1.0	79	4.52	['Kids']	1
16399	Jeonja Ingan 337	Action, Sci-Fi, Super Power	Movie	1	4.54	83	1.0	83	4.54	['Action', 'Sci-Fi', 'Super Power']	3
29207	Jeremy no Ki	Drama, Fantasy, Kids	OVA	1	6.13	45	1.0	45	6.13	['Drama', 'Fantasy', 'Kids']	3
32707	Jewelpet: Attack Chance!?	Comedy, Fantasy, Magic, Shoujo	ONA	Unknown	5.89	234		234	5.89	['Comedy', 'Fantasy', 'Magic', 'Shoujo']	4
23869	Ji no Nai Hagaki	Slice of Life	OVA	1	6.0	56	1.0	56	6.0	['Slice of Life']	1
29623	Jiaoao de Jiangjun	Drama	Movie	1	5.64	107	1.0	107	5.64	['Drama']	1
30764	Jibun no Mune ni te wo Atete	Drama, Kids	OVA	1	4.88	47	1.0	47	4.88	['Drama', 'Kids']	2
30970	Jidou Bungaku Library	Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Samurai, Supernatural	OVA	6	8.5	49	6.0	49	8.5	['Demons', 'Drama', 'Fantasy', 'Historical', 'Kids', 'Magic', 'Romance', 'Samurai', 'Supernatural']	9
28489	Jigoku Koushien	Comedy, Horror, Shounen, Sports	OVA	1	5.14	69	1.0	69	5.14	['Comedy', 'Horror', 'Shounen', 'Sports']	4
26331	Jigoku no Soubee	Comedy, Demons, Drama, Kids	OVA	1	7.33	53	1.0	53	7.33	['Comedy', 'Demons', 'Drama', 'Kids']	4
32800	Jijii: Owari no Hajimari	Music	Music	1	4.28	66	1.0	66	4.28	['Music']	1
29645	Jikan	Dementia	Movie	1	3.77	98	1.0	98	3.77	['Dementia']	1
33886	Jikkyou Chuukei	Dementia, Music	Music	1	4.31	52	1.0	52	4.31	['Dementia', 'Music']	2
6701	Jim Button	Adventure, Fantasy, Kids, Magic	TV	26	6.1	169	26.0	169	6.1	['Adventure', 'Fantasy', 'Kids', 'Magic']	4
30761	Jin Ken Mamoru-kun to Ayumi-chan Sekai wo Shiawase ni	Fantasy, Kids	OVA	1	4.92	44	1.0	44	4.92	['Fantasy', 'Kids']	2
10741	Jingi	Adventure, Drama, Police	OVA	2	5.86	124	2.0	124	5.86	['Adventure', 'Drama', 'Police']	3
33267	Jinxiu Shenzhou Zhi Qi You Ji	Adventure, Fantasy	TV	Unknown	4.67	106		106	4.67	['Adventure', 'Fantasy']	2
17291	Jinzou Konchuu Kabutoborg VxV	Action, Comedy, Fantasy, Game, Shounen	TV	52	6.94	188	52.0	188	6.94	['Action', 'Comedy', 'Fantasy', 'Game', 'Shounen']	5
33144	Jiok	Drama, Fantasy, Horror	Movie	1	6.22	121	1.0	121	6.22	['Drama', 'Fantasy', 'Horror']	3
28565	Jishin da!! Mii-chan no Bousai Kunren	Drama, Kids	OVA	1	7.5	43	1.0	43	7.5	['Drama', 'Kids']	2
28549	Jishin ga Kitarou Dousuru? Mushi Mushi Mura no Bousai Kunren	Drama, Kids	OVA	1	6.33	48	1.0	48	6.33	['Drama', 'Kids']	2
32777	Jitensha-hen	Music	Music	1	3.53	67	1.0	67	3.53	['Music']	1
28145	Johnny Cypher	Action, Adventure, Sci-Fi	TV	130	6.86	74	130.0	74	6.86	['Action', 'Adventure', 'Sci-Fi']	3
30157	Joki Joki Tailor	Kids, Music	Music	1	4.06	72	1.0	72	4.06	['Kids', 'Music']	2
20835	Joshikousei Nobunaga-chan!!	Comedy, Ecchi, School	ONA	10	5.96	473	10.0	473	5.96	['Comedy', 'Ecchi', 'School']	3
30392	Joukyou Monogatari	Slice of Life	Movie	1	5.4	110	1.0	110	5.4	['Slice of Life']	1
29752	JU Chuuko Jidousha Hanbaishi x Peeping Life	Comedy, Slice of Life	ONA	2	3.59	123	2.0	123	3.59	['Comedy', 'Slice of Life']	2
11857	Judo Sanka	Shounen, Sports	TV	27	6.68	128	27.0	128	6.68	['Shounen', 'Sports']	2
19063	Judo-bu Monogatari	School, Sports	OVA	2	5.88	82	2.0	82	5.88	['School', 'Sports']	2
32092	Juicy Jungle	Music, Sci-Fi	Music	1	3.56	63	1.0	63	3.56	['Music', 'Sci-Fi']	2
10889	Jungle Kurobee	Comedy	TV	31	6.8	127	31.0	127	6.8	['Comedy']	1
18533	Jungle Taitei Leo: Hon-o-ji	Adventure, Drama	Movie	1	6.77	190	1.0	190	6.77	['Adventure', 'Drama']	2
17473	Jungle Wars	Adventure, Kids	OVA	1	5.45	70	1.0	70	5.45	['Adventure', 'Kids']	2
19627	Junkers Come Here: Memories of You	Drama, Slice of Life	OVA	1	5.73	162	1.0	162	5.73	['Drama', 'Slice of Life']	2
9525	Junod	Drama, Historical	Special	1	6.97	235	1.0	235	6.97	['Drama', 'Historical']	2
11767	Justeen	Action, Mecha, Sci-Fi	OVA	1	5.36	508	1.0	508	5.36	['Action', 'Mecha', 'Sci-Fi']	3
29409	Juu-nin no Chiisa na Indian	Kids	Movie	1	3.5	103	1.0	103	3.5	['Kids']	1
21021	Juugo Shounen Hyouryuuki: Kaizokujima de! Daibouken	Adventure, Fantasy, Kids, Sci-Fi	Movie	1	5.67	134	1.0	134	5.67	['Adventure', 'Fantasy', 'Kids', 'Sci-Fi']	4
6072	Juuippiki no Neko to Ahoudori	Adventure, Fantasy, Kids	Movie	1	5.7	286	1.0	286	5.7	['Adventure', 'Fantasy', 'Kids']	3
27845	Juupiki no Kaeru	Kids	OVA	2	6.25	49	2.0	49	6.25	['Kids']	1
31016	Juuroku Jizou Monogatari: Sensou no Gisei ni Natta Kodomo-tachi	Drama, Historical, Kids	OVA	1	6.33	39	1.0	39	6.33	['Drama', 'Historical', 'Kids']	3
25057	Kaba Enchou no Doubutsuen Nikki	Comedy, Drama, Kids	Special	1	5.67	50	1.0	50	5.67	['Comedy', 'Drama', 'Kids']	3
9606	Kaba no Potomasu	Kids	Movie	1	6.13	68	1.0	68	6.13	['Kids']	1
33867	Kabi Usagi	Comedy	ONA	Unknown	6.4	47		47	6.4	['Comedy']	1
33870	Kabi Usagi: Game Center	Comedy	ONA	1	4.17	39	1.0	39	4.17	['Comedy']	1
33869	Kabi Usagi: Hikouki	Comedy	ONA	1	3.92	38	1.0	38	3.92	['Comedy']	1
33868	Kabi Usagi: Kaichuu	Comedy	ONA	1	4.17	36	1.0	36	4.17	['Comedy']	1
32473	Kabocha no Oji-san	Kids, Music	Music	1	4.75	38	1.0	38	4.75	['Kids', 'Music']	2
29748	Kabushiki Kaisha Zoo	Comedy, Kids	TV	12	6.33	46	12.0	46	6.33	['Comedy', 'Kids']	2
33695	Kabushikigaisha Aokishouji	Comedy	Special	2	3.41	61	2.0	61	3.41	['Comedy']	1
30921	Kacchikenee!	Supernatural	Movie	1	6.28	855	1.0	855	6.28	['Supernatural']	1
10757	Kachikachi Yama	Drama	Movie	1	5.33	148	1.0	148	5.33	['Drama']	1
33134	Kachikachi Yama (1939)	Fantasy	Movie	1	7.0	35	1.0	35	7.0	['Fantasy']	1
33135	Kachikachi Yama (1940)	Fantasy	Movie	1	6.5	45	1.0	45	6.5	['Fantasy']	1
33136	Kachikachi Yama (1958)	Fantasy	Movie	1	5.67	33	1.0	33	5.67	['Fantasy']	1
30457	Kachikachi Yama no Shouboutai	Comedy	Movie	1	6.19	101	1.0	101	6.19	['Comedy']	1
33133	Kachikachi Yama: Umi Yama-hen	Fantasy	Movie	1	5.5	56	1.0	56	5.5	['Fantasy']	1
29746	Kaden Manzai John TV Show!	Comedy	TV	25	5.67	42	25.0	42	5.67	['Comedy']	1
31599	Kaette Kite yoo Toyama kara	Comedy	ONA	Unknown	4.17	51		51	4.17	['Comedy']	1
10965	Kagaku Bouken-tai Tansar 5	Adventure, Mystery, Sci-Fi, Supernatural	TV	34	6.73	98	34.0	98	6.73	['Adventure', 'Mystery', 'Sci-Fi', 'Supernatural']	4
29870	Kagami	Romance	Movie	1	4.49	119	1.0	119	4.49	['Romance']	1
18475	Kagayake! Yuujou no V Sign	Sports	OVA	1	5.67	79	1.0	79	5.67	['Sports']	1
29677	Kage	Drama, Historical	Movie	1	4.22	109	1.0	109	4.22	['Drama', 'Historical']	2
7856	Kage no Kodomo	Dementia	Movie	1	6.76	174	1.0	174	6.76	['Dementia']	1
29529	Kagee Aesop Monogatari	Adventure, Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Supernatural	TV	26	7.17	85	26.0	85	7.17	['Adventure', 'Demons', 'Drama', 'Fantasy', 'Historical', 'Kids', 'Magic', 'Romance', 'Supernatural']	9
10236	Kagee Grimm Douwa	Adventure, Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Supernatural	TV	52	5.94	129	52.0	129	5.94	['Adventure', 'Demons', 'Drama', 'Fantasy', 'Historical', 'Kids', 'Magic', 'Romance', 'Supernatural']	9
29527	Kagee Mukashibanashi	Adventure, Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Samurai, Supernatural	TV	65	7.5	87	65.0	87	7.5	['Adventure', 'Demons', 'Drama', 'Fantasy', 'Historical', 'Kids', 'Magic', 'Romance', 'Samurai', 'Supernatural']	10
33219	Kagerou Daze: In a Day&#039;s	Comedy, Magic, Romance, Sci-Fi, Slice of Life, Supernatural	Movie	1	7.29	7178	1.0	7178	7.29	['Comedy', 'Magic', 'Romance', 'Sci-Fi', 'Slice of Life', 'Supernatural']	6
19497	Kagerouka-kun	Fantasy, Kids	OVA	1	5.19	84	1.0	84	5.19	['Fantasy', 'Kids']	2
23569	Kagirinaki Rakuen	Slice of Life	Movie	1	7.25	86	1.0	86	7.25	['Slice of Life']	1
33607	Kahei no Umi	Historical	Movie	1	9.33	44	1.0	44	9.33	['Historical']	1
29381	Kai Douryoku	Dementia, Sci-Fi	Movie	1	6.83	52	1.0	52	6.83	['Dementia', 'Sci-Fi']	2
29383	Kai Douryoku Real	Dementia, Sci-Fi	Movie	1	5.5	54	1.0	54	5.5	['Dementia', 'Sci-Fi']	2
22975	Kaibutsu-kun: Demon no Ken	Comedy, Horror, Kids, Shounen	Movie	1	5.88	93	1.0	93	5.88	['Comedy', 'Horror', 'Kids', 'Shounen']	4
22977	Kaibutsu-kun: Kaibutsu Land e no Shoutai	Comedy, Horror, Kids, Shounen	Movie	1	6.22	83	1.0	83	6.22	['Comedy', 'Horror', 'Kids', 'Shounen']	4
30777	Kaijuu Sakaba Kanpai!	Comedy, Supernatural	TV	13	4.9	262	13.0	262	4.9	['Comedy', 'Supernatural']	2
32197	Kaijuu Sakaba Kanpai! Specials	Comedy	Special	13	4.6	48	13.0	48	4.6	['Comedy']	1
19087	Kaiketsu Tamagon	Adventure, Comedy, Kids	TV	195	5.65	101	195.0	101	5.65	['Adventure', 'Comedy', 'Kids']	3
15067	Kaiketsu Zorori Da-Da-Da-Daibouken!	Adventure, Comedy	Movie	1	5.81	167	1.0	167	5.81	['Adventure', 'Comedy']	2
30313	Kaiketsu Zorori Movie: Uchuu no Yuusha-tachi	Adventure, Comedy	Movie	1	5.0	102	1.0	102	5.0	['Adventure', 'Comedy']	2
19587	Kaiketsu Zorori: Mamoru ze! Kyouryuu no Tamago	Adventure, Comedy, Kids	Movie	1	6.73	107	1.0	107	6.73	['Adventure', 'Comedy', 'Kids']	3
5581	Kaitei Daisensou: Ai no 20,000 Miles	Action, Adventure	Special	1	6.03	141	1.0	141	6.03	['Action', 'Adventure']	2
8899	Kaitei Shounen Marine	Action, Adventure, Kids, Sci-Fi	TV	65	6.49	213	65.0	213	6.49	['Action', 'Adventure', 'Kids', 'Sci-Fi']	4
21551	Kaitei Toshi no Dekiru made	Sci-Fi	Movie	1	8.0	64	1.0	64	8.0	['Sci-Fi']	1
28111	Kaitou Gary no Nihonjin Kouryakuhou!	Drama	OVA	1	5.54	62	1.0	62	5.54	['Drama']	1
19053	Kaitou Jigoma Ongaku-hen	Music	Movie	1	4.75	88	1.0	88	4.75	['Music']	1
17403	Kaitou Lupin: 813 no Nazo	Mystery	Special	1	6.73	301	1.0	301	6.73	['Mystery']	1
19987	Kaitou Pride	Adventure, Comedy, Kids	TV	105	6.75	71	105.0	71	6.75	['Adventure', 'Comedy', 'Kids']	3
19505	Kaizoku Ouji	Adventure, Shounen	TV	31	7.0	98	31.0	98	7.0	['Adventure', 'Shounen']	2
29481	Kakinoki Mokkii	Fantasy, Kids	Special	1	4.33	61	1.0	61	4.33	['Fantasy', 'Kids']	2
30704	Kakko Kawaii Sengen! Specials	Comedy	Special	14	5.13	106	14.0	106	5.13	['Comedy']	1
23613	Kakkun Cafe	Comedy, Parody, Slice of Life	Movie	1	5.86	54	1.0	54	5.86	['Comedy', 'Parody', 'Slice of Life']	3
34006	Kakuchou Shoujo-Kei Trinary	Mecha	ONA	Unknown	7.5	401		401	7.5	['Mecha']	1
31015	Kakusensou	Drama, Historical, Kids	OVA	1	8.5	34	1.0	34	8.5	['Drama', 'Historical', 'Kids']	3
30245	Kamaishi no &quot;Kiseki&quot;: Inochi wo Mamoru Tokubetsu Jugyou	Drama	Special	1	5.0	92	1.0	92	5.0	['Drama']	1
29985	Kamen no Marionette-tachi	Dementia	Movie	1	6.75	61	1.0	61	6.75	['Dementia']	1
13769	Kamen no Ninja Akakage	Action, Fantasy	TV	23	6.89	202	23.0	202	6.89	['Action', 'Fantasy']	2
34292	Kamigami no Ki		TV	Unknown	4.33	76		76	4.33	[]	0
19993	Kaminari Boy Pikkaribee★	Adventure, Comedy, Kids	TV	54	6.2	64	54.0	64	6.2	['Adventure', 'Comedy', 'Kids']	3
13817	Kamiusagi Rope	Comedy, Slice of Life	Movie	14	6.0	137	14.0	137	6.0	['Comedy', 'Slice of Life']	2
30154	Kamiusagi Rope (ONA)	Comedy, Slice of Life	ONA	Unknown	6.0	49		49	6.0	['Comedy', 'Slice of Life']	2
13819	Kamiusagi Rope 2	Comedy, Slice of Life	Movie	12	5.41	100	12.0	100	5.41	['Comedy', 'Slice of Life']	2
30149	Kamiusagi Rope 2 Specials	Comedy, Slice of Life	Special	4	3.67	63	4.0	63	3.67	['Comedy', 'Slice of Life']	2
30150	Kamiusagi Rope 3	Comedy, Slice of Life	Movie	12	4.67	104	12.0	104	4.67	['Comedy', 'Slice of Life']	2
13831	Kamiusagi Rope 3 (ONA)	Comedy, Slice of Life	ONA	3	5.76	94	3.0	94	5.76	['Comedy', 'Slice of Life']	2
13823	Kamiusagi Rope Movie Episode 0	Comedy, Slice of Life	ONA	1	4.92	102	1.0	102	4.92	['Comedy', 'Slice of Life']	2
30148	Kamiusagi Rope Specials	Comedy, Slice of Life	Special	2	4.5	60	2.0	60	4.5	['Comedy', 'Slice of Life']	2
13821	Kamiusagi Rope tsuka, Natsuyasumi Rasuichi tte Maji ssuka!?	Adventure, Comedy, Slice of Life	Movie	1	5.58	113	1.0	113	5.58	['Adventure', 'Comedy', 'Slice of Life']	3
13825	Kamiusagi Rope x au Collaboration	Comedy, Slice of Life	ONA	Unknown	5.2	101		101	5.2	['Comedy', 'Slice of Life']	2
13827	Kamiusagi Rope x Panasonic Collaboration	Comedy, Slice of Life	Movie	1	5.79	116	1.0	116	5.79	['Comedy', 'Slice of Life']	2
30151	Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?	Comedy, Slice of Life	TV	Unknown	6.25	143		143	6.25	['Comedy', 'Slice of Life']	2
32568	Kamiwaza Wanda	Kids, Sci-Fi	TV	Unknown	5.29	316		316	5.29	['Kids', 'Sci-Fi']	2
33177	Kamotori Gonbee	Kids	Movie	1	3.89	49	1.0	49	3.89	['Kids']	1
24977	Kana Kana Kazoku	Comedy	ONA	Unknown	5.11	98		98	5.11	['Comedy']	1
31604	Kana Kana Kazoku Shorts: Naru Haya Kakusan Kibou	Comedy	ONA	6	4.38	53	6.0	53	4.38	['Comedy']	1
30442	Kana Kana Kazoku x Himitsukessha Taka no Tsume Collaboration Film	Comedy	ONA	1	4.45	71	1.0	71	4.45	['Comedy']	1
31605	Kana Kana Kazoku: Kakusan Mare Bo ! 1-Wa-5-wa oo Matome Koukai… Ka na?	Comedy	ONA	1	5.11	44	1.0	44	5.11	['Comedy']	1
31603	Kana Kana Kazoku: Rika in Wonderland	Comedy	ONA	1	4.25	57	1.0	57	4.25	['Comedy']	1
30443	Kana Kana Kazoku: Shinnen no Goaisatsu	Comedy	ONA	1	3.74	84	1.0	84	3.74	['Comedy']	1
30444	Kana Kana Kazoku: Stop Rubella	Comedy	ONA	1	4.14	71	1.0	71	4.14	['Comedy']	1
30743	Kanagatari. Kanabakari.: Kanadian Families	Slice of Life	OVA	1	6.36	209	1.0	209	6.36	['Slice of Life']	1
24049	Kanai	Mecha	ONA	1	4.12	132	1.0	132	4.12	['Mecha']	1
30167	Kanashiki Mongoose	Kids, Music	Music	1	3.36	90	1.0	90	3.36	['Kids', 'Music']	2
21913	Kanbee-kun ga Yuku	Comedy, Historical, Kids	Special	3	4.76	71	3.0	71	4.76	['Comedy', 'Historical', 'Kids']	3
31418	KanColle Movie	Action, Military, School, Sci-Fi, Slice of Life	Movie	1	7.69	9439	1.0	9439	7.69	['Action', 'Military', 'School', 'Sci-Fi', 'Slice of Life']	5
26333	Kaneko Misuzu: Yasashisa no Fuukei	Drama, Kids	OVA	1	5.25	53	1.0	53	5.25	['Drama', 'Kids']	2
18583	Kangetsu Ittou: Akuryou Kiri	Action, Martial Arts, Samurai	OVA	2	5.23	91	2.0	91	5.23	['Action', 'Martial Arts', 'Samurai']	3
29551	Kanimanji Engi	Fantasy	Movie	1	4.79	103	1.0	103	4.79	['Fantasy']	1
17217	Kankara Sanshin	Drama, Historical	Movie	1	8.0	125	1.0	125	8.0	['Drama', 'Historical']	2
30435	Kankou Taisen Saitama: Sakuya no Tatakai		ONA	4	4.24	103	4.0	103	4.24	[]	0
23727	Kansuke-san to Fushigi na Jitensha	Fantasy, Kids	Movie	1	5.5	53	1.0	53	5.5	['Fantasy', 'Kids']	2
23639	Kappa Kawatarou	Kids, Supernatural	Movie	1	4.85	101	1.0	101	4.85	['Kids', 'Supernatural']	2
9584	Kappa no Sanpei	Adventure, Kids, Supernatural	Movie	1	6.11	121	1.0	121	6.11	['Adventure', 'Kids', 'Supernatural']	3
29491	Kappa no Suribachi	Fantasy, Kids	Movie	1	5.0	46	1.0	46	5.0	['Fantasy', 'Kids']	2
31506	Kappa no Ude		Movie	1	4.46	62	1.0	62	4.46	[]	0
20123	Kappamaki	Comedy, Slice of Life	TV	130	5.43	75	130.0	75	5.43	['Comedy', 'Slice of Life']	2
8065	Karakuri Kengou Den Musashi Lord	Action, Adventure, Mecha	TV	50	6.37	208	50.0	208	6.37	['Action', 'Adventure', 'Mecha']	3
5140	Karaoke Senshi Mike-tarou	Kids, Music	TV	20	7.05	159	20.0	159	7.05	['Kids', 'Music']	2
27841	Karasu no Panya-san/Dorobou Gakkou	Kids	OVA	2	5.67	56	2.0	56	5.67	['Kids']	1
29489	Karasu no Puuta	Kids	TV	Unknown	8.0	42		42	8.0	['Kids']	1
7479	Karate Baka Ichidai	Historical, Martial Arts, Sports	TV	47	7.35	301	47.0	301	7.35	['Historical', 'Martial Arts', 'Sports']	3
29361	Kareshi wa Hammerhead Shark	Comedy, Kids, Slice of Life	TV	Unknown	3.78	120		120	3.78	['Comedy', 'Kids', 'Slice of Life']	3
20127	Kariage-kun	Comedy, Seinen, Slice of Life	TV	59	6.5	79	59.0	79	6.5	['Comedy', 'Seinen', 'Slice of Life']	3
9371	Karl to Fushigi na Tou	Kids	TV	26	5.14	176	26.0	176	5.14	['Kids']	1
29661	Karma	Dementia	Movie	1	4.49	106	1.0	106	4.49	['Dementia']	1
28571	Karugamo Oyako no Hi no Youjin	Drama, Kids	OVA	1	5.67	38	1.0	38	5.67	['Drama', 'Kids']	2
6366	Karuizawa Syndrome	Action, Comedy, Drama, Slice of Life	OVA	1	6.27	145	1.0	145	6.27	['Action', 'Comedy', 'Drama', 'Slice of Life']	4
32623	Kasa Jizou	Fantasy, Historical	Movie	1	4.43	40	1.0	40	4.43	['Fantasy', 'Historical']	2
28361	Kaseifu ga Ita.	Comedy, Shoujo, Slice of Life	OVA	1	4.55	93	1.0	93	4.55	['Comedy', 'Shoujo', 'Slice of Life']	3
24047	Kaseki Dorobou to Kyouryuuseki	Adventure, Kids	ONA	1	5.59	107	1.0	107	5.59	['Adventure', 'Kids']	2
31926	Kashikokimono	Music	Movie	1	4.93	121	1.0	121	4.93	['Music']	1
27721	Kasumin	Fantasy, Kids	TV	26	6.64	236	26.0	236	6.64	['Fantasy', 'Kids']	2
27723	Kasumin 2nd Season	Fantasy, Kids	TV	26	6.36	104	26.0	104	6.36	['Fantasy', 'Kids']	2
14039	Katayoku no Khronos Gear	Action, Sci-Fi	OVA	1	7.75	542	1.0	542	7.75	['Action', 'Sci-Fi']	2
29966	Katsuobushi Dayo Jinsei wa	Kids, Music	Music	1	4.28	88	1.0	88	4.28	['Kids', 'Music']	2
21101	Katta-kun Monogatari	Adventure, Kids	Movie	1	5.0	70	1.0	70	5.0	['Adventure', 'Kids']	2
9832	Katte ni Shirokuma	Comedy	OVA	1	6.04	120	1.0	120	6.04	['Comedy']	1
22111	Kattobase! Dreamers: Carp Tanjou Monogatari	Sports	Movie	1	5.2	71	1.0	71	5.2	['Sports']	1
10797	Kayoe! Chuugaku	Comedy, School	TV	Unknown	6.77	166		166	6.77	['Comedy', 'School']	2
26229	Kaze no Tabibito	Drama, Kids	OVA	1	6.33	47	1.0	47	6.33	['Drama', 'Kids']	2
32832	Kaze no You ni	Drama, Slice of Life	Movie	1	6.14	741	1.0	741	6.14	['Drama', 'Slice of Life']	2
24681	Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone Specials	Adventure, Drama, Historical, Slice of Life	Special	2	6.24	103	2.0	103	6.24	['Adventure', 'Drama', 'Historical', 'Slice of Life']	4
